id,customer_id,amount,status,ordered_at
768,242,31.95,completed,2021-09-27
769,242,73.65,completed,2022-11-23
770,242,36.4,completed,2024-08-29
771,242,55.9,completed,2023-01-16
772,242,32.35,completed,2022-04-21
773,243,52.53,completed,2025-05-19
774,243,42.15,completed,2025-10-17
775,243,12.4,completed,2022-05-19
776,243,15.15,pending,2024-09-07
777,243,15.5,completed,2021-01-06
778,243,13.74,pending,2025-11-26
779,243,32.25,completed,2025-02-24
780,244,62.85,cancelled,2023-07-19
781,244,13.92,completed,2020-08-16
782,244,14.1,completed,2022-02-13
783,245,5.25,completed,2023-07-26
784,246,48.37,completed,2025-01-05
785,246,77.7,pending,2020-05-28
786,247,31.7,completed,2023-08-08
787,247,26.1,completed,2020-09-22
788,247,95.6,completed,2024-09-15
789,247,6.37,completed,2023-07-28
790,248,20.7,completed,2020-09-11
791,248,11.55,completed,2025-12-17
792,248,17.3,pending,2023-05-21
793,248,40.32,cancelled,2024-02-13
794,249,49.01,cancelled,2024-12-14
795,249,35.37,completed,2023-08-07
796,249,10.1,completed,2021-01-20
797,250,5.58,completed,2021-01-05
798,250,14.0,completed,2025-07-24
799,250,33.7,completed,2025-01-21
800,250,35.25,pending,2021-03-23
801,251,4.7,completed,2022-09-17
802,251,27.4,completed,2023-06-11
803,251,5.65,completed,2022-08-24
804,251,59.05,pending,2022-12-07
805,252,28.7,pending,2022-04-06
806,252,4.0,completed,2024-02-23
807,253,12.0,completed,2022-01-11
808,253,18.23,completed,2023-07-31
809,253,43.35,pending,2020-11-13
810,253,17.9,cancelled,2024-04-18
811,254,26.6,pending,2025-03-20
812,254,32.6,completed,2022-04-30
813,254,28.35,completed,2023-03-05
814,254,25.85,completed,2025-10-07
815,254,44.73,pending,2022-04-03
816,254,18.0,completed,2020-08-12
817,254,11.6,completed,2021-02-12
818,254,35.7,completed,2020-05-16
819,255,82.25,pending,2020-07-01
820,256,21.16,completed,2025-06-07
821,256,55.6,completed,2023-04-30
822,256,27.43,completed,2022-04-30
823,256,8.0,completed,2024-08-27
824,256,30.05,completed,2024-03-17
825,256,47.49,cancelled,2022-05-02
826,256,9.81,completed,2024-02-10
827,257,48.3,completed,2024-07-10
828,257,44.05,completed,2025-07-21
829,257,36.9,completed,2021-12-01
830,258,63.0,completed,2020-12-27
831,258,11.94,completed,2022-07-21
832,259,63.04,pending,2021-01-25
833,259,5.2,completed,2022-03-21
834,259,7.8,completed,2025-09-09
835,259,21.4,completed,2022-12-14
836,259,16.2,pending,2023-07-01
837,259,2.7,completed,2021-11-25
838,260,16.81,completed,2021-08-03
839,260,49.39,pending,2022-10-03
840,260,27.95,completed,2025-04-11
841,261,25.34,completed,2020-05-25
842,261,4.1,pending,2024-01-15
843,262,35.8,pending,2020-07-05
844,262,15.01,pending,2020-11-10
845,262,82.5,cancelled,2022-07-13
846,262,6.33,completed,2020-01-18
847,262,78.96,completed,2025-12-14
848,263,71.5,completed,2024-01-30
849,263,13.3,pending,2021-11-07
850,263,104.4,completed,2020-07-29
851,263,12.0,completed,2020-05-26
852,263,24.3,pending,2024-09-11
853,263,11.9,completed,2022-07-12
854,264,28.7,completed,2024-01-05
855,264,40.05,completed,2025-09-16
856,265,10.3,completed,2025-11-23
857,265,47.78,pending,2022-12-03
858,265,3.61,pending,2024-12-02
859,266,69.6,pending,2020-06-22
860,266,58.83,completed,2023-11-15
861,267,20.0,completed,2022-05-04
862,267,28.0,pending,2022-04-09
863,267,57.05,cancelled,2020-01-14
864,267,54.34,completed,2021-05-30
865,268,100.07,completed,2023-03-29
866,268,27.45,completed,2022-10-28
867,268,9.1,completed,2024-02-25
868,270,12.43,completed,2023-09-26
869,270,42.87,completed,2024-05-23
870,270,8.2,completed,2023-08-16
871,271,7.65,pending,2020-06-08
872,271,8.88,completed,2023-08-16
873,271,25.85,completed,2024-06-13
874,272,62.26,completed,2021-06-29
875,272,3.8,completed,2021-11-24
876,272,40.8,completed,2020-06-21
877,272,10.64,completed,2020-03-15
878,272,99.95,completed,2022-09-06
879,273,96.65,completed,2020-06-01
880,273,21.1,pending,2025-04-06
881,273,38.45,pending,2021-02-16
882,273,41.97,pending,2022-10-05
883,274,50.08,completed,2020-11-17
884,274,29.8,pending,2021-01-07
885,274,30.6,pending,2021-08-25
886,275,24.4,cancelled,2021-09-22
887,275,13.9,completed,2021-03-21
888,275,8.1,completed,2021-08-14
889,275,7.05,completed,2024-08-11
890,275,19.05,completed,2021-05-09
891,276,4.65,pending,2021-06-23
892,276,15.0,completed,2023-09-13
893,277,3.2,completed,2021-10-01
894,277,33.79,completed,2022-09-09
895,279,80.65,completed,2020-08-16
896,279,34.8,completed,2021-01-30
897,280,13.8,completed,2021-12-02
898,280,38.28,completed,2021-10-21
899,281,11.0,completed,2020-09-08
900,281,2.6,completed,2025-06-23
901,282,14.5,pending,2022-08-13
902,282,78.33,completed,2021-10-24
903,282,43.43,completed,2024-04-08
904,283,13.25,cancelled,2024-08-09
905,284,10.95,completed,2025-10-28
906,284,27.25,completed,2025-06-22
907,285,19.65,completed,2025-02-03
908,285,12.5,completed,2024-01-26
909,285,38.1,completed,2020-10-10
910,285,12.75,cancelled,2020-01-15
911,286,16.65,completed,2025-03-19
912,286,4.55,completed,2020-08-08
913,286,33.73,completed,2022-08-30
914,287,5.45,completed,2022-02-07
915,287,13.55,cancelled,2023-10-01
916,287,27.45,completed,2021-11-02
917,288,9.85,completed,2022-03-21
918,288,8.2,completed,2021-08-19
919,288,98.47,completed,2025-04-11
920,289,16.55,pending,2022-03-11
921,289,9.3,completed,2022-01-16
922,289,4.05,completed,2022-03-06
923,289,54.67,cancelled,2021-10-01
924,290,25.6,completed,2021-10-17
925,291,64.11,cancelled,2025-12-11
926,291,19.8,pending,2022-03-17
927,292,39.85,pending,2022-03-17
928,292,133.88,completed,2023-08-25
929,292,12.35,completed,2021-10-31
930,293,3.05,completed,2020-04-24
931,293,15.55,completed,2025-06-10
932,294,7.8,pending,2023-04-08
933,294,5.0,cancelled,2020-06-22
934,294,24.1,pending,2021-01-27
935,294,22.75,cancelled,2023-05-10
936,295,36.4,completed,2021-10-19
937,296,9.3,cancelled,2022-10-27
938,296,23.2,pending,2024-05-07
939,297,29.85,completed,2022-06-22
940,297,14.4,completed,2022-07-17
941,297,29.5,cancelled,2023-11-28
942,299,13.32,completed,2022-02-13
943,299,12.1,completed,2025-02-23
944,299,31.1,completed,2023-12-14
945,300,30.7,pending,2022-08-17
946,300,22.4,completed,2025-11-09
947,300,3.32,completed,2024-02-04
948,300,15.15,pending,2020-11-22
949,300,15.3,pending,2020-03-29
950,300,74.6,completed,2020-05-12
951,301,18.2,pending,2023-10-25
952,301,4.05,completed,2024-01-20
953,301,8.9,completed,2020-08-30
954,302,19.0,cancelled,2023-11-15
955,302,43.34,pending,2025-05-07
956,302,10.98,completed,2022-01-15
957,303,13.8,completed,2020-02-27
958,303,20.54,completed,2020-01-19
959,303,53.2,completed,2020-10-13
960,303,31.7,completed,2023-05-28
961,304,4.7,completed,2025-02-12
962,304,13.3,completed,2023-12-04
963,304,36.44,completed,2021-02-05
964,305,66.95,completed,2024-02-11
965,305,22.3,cancelled,2024-04-08
966,306,83.16,completed,2024-04-09
967,306,24.75,completed,2021-07-24
968,306,19.84,completed,2020-01-03
969,306,23.8,pending,2023-09-25
970,306,13.9,pending,2024-02-20
971,307,60.3,completed,2022-12-18
972,307,62.95,pending,2021-02-27
973,307,34.05,pending,2020-09-11
974,307,7.6,pending,2024-02-16
975,307,26.55,completed,2024-08-08
976,308,106.41,completed,2020-10-20
977,308,2.65,completed,2024-07-29
978,309,46.9,pending,2025-09-09
979,309,31.65,completed,2022-12-22
980,309,44.19,cancelled,2023-07-06
981,310,32.9,completed,2020-05-25
982,310,4.95,completed,2024-10-03
983,310,47.12,pending,2021-11-29
984,311,47.39,pending,2023-08-23
985,311,8.4,pending,2021-09-30
986,311,63.7,completed,2023-08-04
987,311,3.45,completed,2022-07-10
988,311,49.2,completed,2024-07-29
989,312,23.01,completed,2022-06-22
990,312,9.3,completed,2020-08-28
991,312,18.24,completed,2022-04-30
992,312,4.4,completed,2023-11-15
993,313,10.1,pending,2022-12-27
994,314,13.05,completed,2020-09-23
995,314,27.64,completed,2024-08-11
996,315,7.1,completed,2020-05-03
997,315,32.7,completed,2024-02-04
998,315,18.6,completed,2020-11-15
999,316,66.35,completed,2024-01-28
1000,316,7.75,pending ,2024-07-03
1001,316,5.0,completed,2024-12-24
1002,316,43.85,completed,2025-03-13
1003,317,40.2,completed,2024-04-10
1004,318,4.35,completed,2024-08-21
1005,318,18.83,completed,2022-08-11
1006,320,29.58,pending,2025-02-27
1007,320,29.25,completed,2020-06-11
1008,320,51.7,pending,2020-05-30
1009,320,37.9,completed,2023-04-20
1010,320,22.9,cancelled,2023-04-02
1011,320,35.25,completed,2020-02-07
1012,320,12.9,completed,2023-05-02
1013,320,48.39,cancelled,2021-03-05
1014,321,22.8,completed,2023-06-13
1015,322,32.81,completed,2020-04-14
1016,322,27.7,completed,2020-10-11
1017,322,33.45,pending,2020-09-09
1018,322,5.5,completed,2022-02-26
1019,323,23.1,pending,2023-04-16
1020,323,5.6,cancelled,2021-12-09
1021,323,38.6,cancelled,2023-03-06
1022,323,12.9,completed,2022-05-01
1023,325,7.9,completed,2022-12-21
1024,325,38.19,completed,2020-10-27
1025,325,6.7,completed,2020-06-13
1026,325,15.65,completed,2023-01-29
1027,325,23.82,completed,2022-04-27
1028,325,89.05,completed,2023-11-26
1029,325,7.34,completed,2020-02-08
1030,326,76.19,completed,2025-11-08
1031,326,11.15,completed,2023-07-20
1032,328,36.02,pending,2024-12-27
1033,328,23.45,cancelled,2024-01-05
1034,328,19.38,completed,2022-12-30
1035,329,7.0,completed,2023-11-16
1036,330,70.57,completed,2020-03-27
1037,330,6.95,completed,2021-05-08
1038,330,23.7,completed,2021-06-22
1039,330,34.95,cancelled,2025-04-26
1040,330,32.1,completed,2021-10-01
1041,330,19.19,completed,2022-08-01
1042,331,32.08,completed,2023-10-03
1043,331,24.7,completed,2020-11-20
1044,331,15.0,cancelled,2024-11-14
1045,332,63.32,pending,2021-01-29
1046,332,72.1,completed,2024-02-23
1047,333,3.05,completed,2020-05-26
1048,333,9.8,completed,2024-09-23
1049,333,5.41,cancelled,2020-02-12
1050,333,6.27,completed,2025-08-05
1051,334,84.6,completed,2022-06-01
1052,334,15.5,completed,2020-05-27
1053,335,7.5,completed,2020-10-31
1054,335,7.41,completed,2020-01-29
1055,335,4.8,completed,2023-08-11
1056,336,16.67,completed,2023-06-08
1057,336,73.21,completed,2021-12-25
1058,336,96.2,completed,2020-03-22
1059,336,23.85,completed,2024-11-24
1060,337,17.0,completed,2024-10-21
1061,337,30.35,completed,2021-06-09
1062,337,2.88,completed,2022-08-01
1063,337,15.4,pending,2024-07-27
1064,339,37.05,cancelled,2022-08-31
1065,339,22.38,pending,2021-02-06
1066,339,15.5,cancelled,2023-01-06
1067,339,25.68,pending,2020-04-15
1068,340,27.7,completed,2025-08-30
1069,340,44.1,completed,2025-01-24
1070,340,4.4,cancelled,2021-03-29
1071,340,13.45,cancelled,2021-07-09
1072,340,14.91,completed,2022-01-26
1073,341,16.13,completed,2023-06-06
1074,341,24.47,pending,2023-10-05
1075,341,24.2,pending,2022-11-18
1076,342,8.93,pending,2022-12-20
1077,342,38.52,completed,2023-05-05
1078,342,46.5,pending,2020-06-29
1079,342,23.05,completed,2024-10-12
1080,343,22.0,completed,2022-09-21
1081,343,19.0,completed,2024-11-10
1082,344,5.3,pending,2024-11-26
1083,344,26.6,pending,2020-09-13
1084,344,15.2,pending,2020-06-02
1085,344,40.47,completed,2021-12-01
1086,345,19.3,pending,2025-04-02
1087,345,2.89,completed,2023-01-15
1088,345,39.75,completed,2024-10-11
1089,346,126.83,completed,2025-10-17
1090,346,9.1,completed,2024-04-27
1091,346,20.1,completed,2025-09-10
1092,347,29.85,completed,2025-09-22
1093,348,29.1,completed,2020-08-08
1094,348,76.1,completed,2022-07-02
1095,348,57.8,completed,2020-12-06
1096,348,22.32,pending,2022-06-15
1097,349,12.96,pending,2023-12-26
1098,349,22.78,completed,2021-12-31
1099,350,9.05,completed,2022-10-16
1100,351,9.8,completed,2024-05-05
1101,351,39.5,completed,2020-03-07
1102,351,14.85,completed,2021-09-10
1103,351,62.19,completed,2023-08-25
1104,352,47.15,completed,2024-04-11
1105,352,78.5,completed,2024-07-01
1106,352,37.17,completed,2024-09-10
1107,352,10.9,cancelled,2024-09-29
1108,353,88.32,cancelled,2020-03-22
1109,353,15.1,completed,2020-01-07
1110,353,53.25,completed,2020-04-20
1111,353,57.35,pending,2022-01-09
1112,354,12.3,completed,2025-05-09
1113,354,17.71,completed,2025-06-03
1114,354,2.8,completed,2024-08-14
1115,354,18.0,completed,2025-12-05
1116,355,36.05,pending,2022-04-26
1117,355,13.1,completed,2023-11-20
1118,355,5.95,completed,2024-05-20
1119,356,3.35,completed,2025-07-13
1120,356,81.7,completed,2023-10-26
1121,356,63.9,completed,2025-11-25
1122,356,14.85,completed,2020-05-31
1123,357,34.49,cancelled,2020-08-06
1124,357,32.87,completed,2020-06-25
1125,358,9.05,completed,2024-01-17
1126,358,23.59,completed,2025-08-30
1127,358,34.82,pending,2023-12-10
1128,359,65.88,cancelled,2024-10-31
1129,359,7.42,cancelled,2023-06-30
1130,359,10.05,pending,2023-03-25
1131,359,12.15,pending,2021-06-03
1132,359,58.1,completed,2024-09-07
1133,359,5.0,completed,2020-07-16
1134,359,5.15,completed,2022-01-07
1135,359,25.0,completed,2020-06-22
1136,360,15.05,completed,2021-04-26
1137,360,5.22,pending,2025-08-29
1138,360,20.4,completed,2023-06-25
1139,361,9.53,completed,2024-08-18
1140,361,8.0,completed,2022-12-15
1141,361,97.61,completed,2022-08-28
1142,361,12.41,completed,2021-01-18
1143,362,5.35,completed,2021-01-18
1144,362,6.65,cancelled,2025-05-12
1145,362,42.15,completed,2023-09-25
1146,363,10.1,cancelled,2020-06-15
1147,363,37.3,completed,2025-07-15
1148,363,14.86,completed,2022-03-26
1149,364,52.87,completed,2024-12-30
1150,364,9.9,completed,2021-06-25
1151,364,75.2,pending,2023-08-12
1152,364,36.75,completed,2022-10-11
1153,365,51.6,completed,2022-03-21
1154,365,33.29,cancelled,2020-08-29
1155,365,54.25,completed,2025-07-23
1156,365,38.6,completed,2024-10-24
1157,365,4.4,completed,2024-01-14
1158,366,23.55,completed,2024-02-13
1159,366,39.45,pending,2023-08-24
1160,366,72.76,cancelled,2023-07-16
1161,366,31.92,completed,2025-07-15
1162,366,26.66,completed,2021-07-13
1163,367,20.2,completed,2021-11-30
1164,367,24.7,completed,2020-07-02
1165,367,23.2,pending,2020-04-15
1166,368,28.2,completed,2020-01-09
1167,368,14.6,completed,2022-10-17
1168,369,25.0,pending,2020-01-23
1169,369,15.85,completed,2022-09-07
1170,369,3.45,completed,2021-01-31
1171,369,30.4,pending,2024-07-16
1172,371,31.79,completed,2025-03-15
1173,371,49.66,completed,2025-10-31
1174,371,53.05,completed,2023-12-19
1175,371,58.7,completed,2024-06-28
1176,372,17.87,completed,2025-08-04
1177,372,25.9,pending,2022-12-03
1178,372,5.55,completed,2020-07-15
1179,373,15.55,pending,2023-03-29
1180,373,13.4,pending,2024-06-20
1181,374,39.49,completed,2021-08-01
1182,374,15.35,completed,2021-11-22
1183,374,30.2,cancelled,2024-12-23
1184,374,18.06,completed,2021-03-04
1185,376,68.9,completed,2020-06-03
1186,376,39.9,completed,2024-04-11
1187,378,20.75,completed,2023-05-23
1188,378,51.0,pending,2024-08-15
1189,378,30.8,completed,2023-09-18
1190,378,13.25,completed,2021-01-07
1191,378,11.65,pending,2023-07-22
1192,379,5.4,completed,2024-06-29
1193,379,24.3,cancelled,2022-06-08
1194,379,48.45,pending,2025-01-16
1195,380,5.45,completed,2020-09-16
1196,380,88.39,completed,2021-12-22
1197,380,5.6,completed,2023-04-19
1198,380,5.15,completed,2024-08-08
1199,380,30.1,completed,2023-05-29
1200,380,35.5,completed,2022-07-05
1201,380,56.19,pending,2022-07-08
1202,381,3.65,pending,2022-08-07
1203,381,65.7,completed,2020-05-31
1204,381,13.68,completed,2020-09-10
1205,381,6.1,completed,2024-11-30
1206,382,103.05,pending,2025-03-31
1207,382,100.15,completed,2024-12-18
1208,383,51.86,completed,2025-12-05
1209,383,20.85,pending,2022-11-10
1210,383,3.8,completed,2020-03-06
1211,385,28.05,completed,2025-06-18
1212,385,25.75,completed,2023-11-01
1213,386,70.5,completed,2024-06-24
1214,386,40.7,pending,2020-11-17
1215,387,9.0,pending,2021-10-15
1216,387,56.85,completed,2024-10-12
1217,388,19.55,pending,2025-11-12
1218,388,22.69,cancelled,2024-08-01
1219,388,21.18,completed,2020-03-21
1220,389,4.1,pending,2023-07-23
1221,389,29.6,completed,2024-12-30
1222,389,55.7,completed,2021-10-17
1223,390,55.75,completed,2024-02-22
1224,390,40.04,pending,2024-01-16
1225,390,53.4,completed,2022-06-14
1226,390,45.82,completed,2023-09-12
1227,391,17.37,completed,2020-06-19
1228,391,5.93,completed,2023-05-16
1229,392,65.7,completed,2020-03-13
1230,392,41.4,completed,2024-06-23
1231,392,147.6,completed,2022-03-24
1232,392,71.2,pending,2024-03-24
1233,393,58.55,cancelled,2020-04-02
1234,393,3.2,completed,2022-11-20
1235,393,32.7,completed,2025-12-15
1236,393,54.8,completed,2020-06-27
1237,393,10.5,completed,2024-07-14
1238,393,12.8,pending,2022-07-11
1239,393,10.45,completed,2022-07-02
1240,393,15.55,pending,2023-11-12
1241,394,35.42,completed,2025-05-17
1242,394,43.56,completed,2021-03-03
1243,394,7.6,completed,2023-04-08
1244,394,42.9,pending,2025-07-25
1245,395,13.1,cancelled,2020-11-06
1246,395,43.45,completed,2025-10-12
1247,395,11.65,pending,2022-07-14
1248,396,2.8,completed,2023-02-09
1249,396,41.1,pending,2020-10-15
1250,396,5.55,completed,2025-12-01
1251,396,11.75,completed,2022-10-27
1252,396,68.87,completed,2020-12-22
1253,396,5.8,completed,2022-03-27
1254,397,35.65,completed,2021-03-18
1255,397,45.46,completed,2025-07-05
1256,397,33.21,pending,2023-06-13
1257,397,80.95,completed,2023-12-04
1258,399,3.75,completed,2025-11-25
1259,399,50.87,pending,2020-07-06
1260,399,71.36,pending,2023-12-27
1261,399,19.6,pending,2020-08-31
1262,399,42.2,completed,2020-08-15
1263,400,23.41,completed,2025-01-02
1264,400,9.0,pending,2023-09-30
1265,400,9.2,completed,2023-08-07
1266,401,29.7,pending,2025-06-06
1267,401,33.3,pending,2024-04-20
1268,402,37.5,completed,2024-05-26
1269,402,56.1,pending,2022-05-05
1270,402,7.1,completed,2024-05-12
1271,402,24.63,completed,2022-01-10
1272,403,3.2,completed,2020-12-12
1273,403,6.25,cancelled,2021-01-16
1274,403,79.3,pending,2022-07-06
1275,403,66.65,completed,2023-07-18
1276,403,34.09,completed,2020-09-20
1277,403,23.7,completed,2025-09-13
1278,403,22.3,pending,2021-10-02
1279,404,37.65,completed,2022-09-18
1280,404,39.75,completed,2023-11-01
1281,404,41.28,completed,2025-11-30
1282,404,3.45,completed,2025-01-15
1283,404,63.4,completed,2025-07-22
1284,404,48.67,completed,2020-09-03
1285,404,33.93,pending,2020-10-06
1286,405,12.15,cancelled,2020-04-30
1287,405,15.8,completed,2022-11-10
1288,406,14.55,completed,2023-06-09
1289,406,39.2,completed,2020-09-03
1290,406,6.5,completed,2021-09-27
1291,406,16.35,completed,2025-09-23
1292,407,19.1,cancelled,2023-09-13
1293,407,16.9,cancelled,2024-10-13
1294,407,5.15,pending,2025-01-01
1295,407,8.1,completed,2025-04-24
1296,408,105.12,completed,2022-12-03
1297,408,24.2,completed,2022-07-08
1298,408,11.8,completed,2025-04-13
1299,409,27.45,completed,2021-04-13
1300,409,53.0,pending,2025-01-24
1301,409,10.45,completed,2020-01-27
1302,409,7.65,pending,2025-12-17
1303,410,35.85,completed,2023-12-29
1304,410,20.52,pending,2024-11-02
1305,410,3.65,cancelled,2022-01-10
1306,410,74.25,completed,2024-03-21
1307,411,48.1,completed,2025-02-03
1308,411,63.31,completed,2022-10-28
1309,411,30.9,completed,2022-11-24
1310,413,14.6,completed,2025-09-20
1311,413,6.4,pending,2022-10-07
1312,413,24.0,completed,2024-01-19
1313,413,64.25,completed,2023-09-10
1314,414,44.7,completed,2021-11-25
1315,414,98.74,completed,2020-07-20
1316,415,4.45,completed,2020-05-17
1317,415,20.25,completed,2022-11-30
1318,415,43.3,completed,2024-06-17
1319,415,30.7,completed,2022-04-02
1320,415,10.3,completed,2020-02-15
1321,416,54.35,completed,2025-04-02
1322,417,36.17,completed,2021-11-04
1323,417,9.9,pending,2020-09-12
1324,417,22.99,completed,2022-09-10
1325,418,20.53,completed,2021-08-24
1326,418,102.0,pending,2025-10-28
1327,418,52.01,completed,2023-12-17
1328,419,4.8,completed,2023-01-16
