id,product_id,customer_id,rating,review_text,reviewed_at
480,189,638,5,Reliable as always — never disappoints.,2020-03-27
481,129,8955,5,Reliable as always — never disappoints.,2023-03-20
482,145,6574,1,Skipped my dietary request.,2023-06-08
483,144,6027,5,Fresh ingredients and prompt service.,2025-10-03
484,39,4671,5,"Came with my team, everyone was happy.",2024-11-12
485,164,5144,4,"Came with my team, everyone was happy.",2020-01-06
486,251,3091,5,Fresh ingredients and prompt service.,2021-08-28
487,190,4101,4,"Came with my team, everyone was happy.",2025-11-23
488,280,1716,5,"Best lunch in town, no contest.",2024-08-05
489,257,5234,3,"Standard fare, fairly priced.",2025-06-19
490,195,8594,5,"Best lunch in town, no contest.",2022-08-28
491,289,4330,5,Absolutely loved this. Will order again.,2024-10-06
492,119,14113,5,"Best lunch in town, no contest.",2020-01-24
493,47,8893,5,Absolutely loved this. Will order again.,2020-12-15
494,17,14526,5,"Solid flavour, great portion size.",2023-05-13
495,184,1894,3,Decent but nothing special.,2025-11-01
496,137,9374,5,Fresh ingredients and prompt service.,2023-02-13
497,79,13535,3,"Standard fare, fairly priced.",2020-02-10
498,200,3812,4,"Best lunch in town, no contest.",2025-10-08
499,120,6201,4,Fresh ingredients and prompt service.,2024-08-23
500,71,13795,5,"Best lunch in town, no contest.",2022-06-24
501,85,12357,4,Five stars all around.,2024-09-11
502,219,260,2,Not what I expected from the photos.,2024-03-07
503,96,13569,4,Absolutely loved this. Will order again.,2023-04-17
504,126,3174,5,Absolutely loved this. Will order again.,2024-10-10
505,46,12026,4,"Best lunch in town, no contest.",2021-06-14
506,196,10546,1,Skipped my dietary request.,2024-05-01
507,221,12749,4,"Solid flavour, great portion size.",2021-03-26
508,187,882,4,Absolutely loved this. Will order again.,2025-11-23
509,95,9857,4,Five stars all around.,2024-12-20
510,22,14840,5,"Best lunch in town, no contest.",2022-07-19
511,22,8717,5,Reliable as always — never disappoints.,2025-05-10
512,89,12568,3,Decent but nothing special.,2021-01-04
513,84,8328,5,"Came with my team, everyone was happy.",2025-12-06
514,176,13999,3,Decent but nothing special.,2024-06-02
515,192,12565,1,Disappointing portion for the price.,2021-07-06
516,82,1412,1,Disappointing portion for the price.,2023-01-09
517,233,1913,5,Five stars all around.,2021-07-07
518,178,1826,5,"Solid flavour, great portion size.",2023-11-06
519,134,8526,3,Fine for a quick bite.,2022-10-12
520,108,223,3,Decent but nothing special.,2021-04-15
521,89,5826,5,"Solid flavour, great portion size.",2024-08-21
522,255,6559,4,"Best lunch in town, no contest.",2025-04-08
523,13,12236,5,"Solid flavour, great portion size.",2024-06-30
524,8,14863,5,"Best lunch in town, no contest.",2021-10-04
525,241,1482,3,Average — would order again only if nearby.,2023-10-03
526,76,12396,3,"Standard fare, fairly priced.",2025-06-21
527,199,9929,4,Absolutely loved this. Will order again.,2022-11-23
528,13,6906,5,Five stars all around.,2023-10-26
529,73,231,4,Absolutely loved this. Will order again.,2024-11-24
530,126,7102,4,Reliable as always — never disappoints.,2025-10-08
531,185,14069,4,"Best lunch in town, no contest.",2024-09-19
532,47,10514,2,Cold by the time it arrived.,2025-03-18
533,39,14517,4,Absolutely loved this. Will order again.,2023-04-01
534,172,12565,5,Fresh ingredients and prompt service.,2021-07-28
535,138,9505,5,Absolutely loved this. Will order again.,2021-08-22
536,166,12817,4,Absolutely loved this. Will order again.,2022-05-30
537,221,10222,4,Reliable as always — never disappoints.,2025-07-28
538,55,1211,5,Five stars all around.,2025-03-09
539,115,635,5,Reliable as always — never disappoints.,2022-09-04
540,172,111,4,"Best lunch in town, no contest.",2021-07-25
541,128,7218,3,Decent but nothing special.,2024-01-01
542,163,12110,4,Fresh ingredients and prompt service.,2020-03-25
543,79,12163,5,Absolutely loved this. Will order again.,2022-08-04
544,296,7093,3,"Standard fare, fairly priced.",2024-12-21
545,51,1807,3,Decent but nothing special.,2023-11-14
546,242,3884,5,"Solid flavour, great portion size.",2020-09-18
547,54,13156,1,Disappointing portion for the price.,2024-06-03
548,19,5986,5,"Best lunch in town, no contest.",2022-07-14
549,149,14538,5,Five stars all around.,2021-05-20
550,17,2626,5,"Best lunch in town, no contest.",2022-04-29
551,34,3871,3,Decent but nothing special.,2021-04-24
552,25,6133,4,Absolutely loved this. Will order again.,2020-10-16
553,264,2023,3,Fine for a quick bite.,2021-07-21
554,151,5447,1,Disappointing portion for the price.,2020-08-28
555,3,2565,3,Fine for a quick bite.,2020-07-28
556,141,7825,4,"Solid flavour, great portion size.",2024-12-20
557,29,4452,5,Five stars all around.,2020-11-11
558,156,8762,4,Absolutely loved this. Will order again.,2023-07-30
559,74,1942,2,Disappointing portion for the price.,2023-02-19
560,270,10019,4,"Best lunch in town, no contest.",2023-03-10
561,70,10344,5,Reliable as always — never disappoints.,2020-09-16
562,45,14793,3,Average — would order again only if nearby.,2022-11-06
563,87,14084,3,Average — would order again only if nearby.,2022-12-28
564,161,3627,4,"Best lunch in town, no contest.",2022-08-02
565,34,12084,5,Reliable as always — never disappoints.,2025-02-03
566,31,5096,4,Reliable as always — never disappoints.,2024-12-08
567,22,13558,4,"Came with my team, everyone was happy.",2023-05-01
568,5,1660,4,"Best lunch in town, no contest.",2023-06-03
569,99,7561,5,"Came with my team, everyone was happy.",2023-12-31
570,25,9249,5,"Best lunch in town, no contest.",2020-03-19
571,95,2310,2,Disappointing portion for the price.,2024-09-20
572,286,5543,5,Absolutely loved this. Will order again.,2021-05-30
573,50,4951,3,Average — would order again only if nearby.,2022-07-30
574,287,12631,5,"Came with my team, everyone was happy.",2020-07-21
575,212,7593,5,"Solid flavour, great portion size.",2023-09-07
576,206,6543,4,Fresh ingredients and prompt service.,2024-03-03
577,27,12552,1,"Slow service, mediocre food.",2020-07-21
578,64,10772,5,"Best lunch in town, no contest.",2024-04-24
579,157,11078,4,Reliable as always — never disappoints.,2021-08-26
580,188,7005,2,"Slow service, mediocre food.",2020-12-03
581,18,14499,3,"Standard fare, fairly priced.",2024-05-19
582,99,1483,5,Absolutely loved this. Will order again.,2021-11-22
583,90,5307,4,"Solid flavour, great portion size.",2024-06-29
584,48,1471,5,"Came with my team, everyone was happy.",2024-04-02
585,283,5820,4,Fresh ingredients and prompt service.,2020-10-27
586,19,585,5,"Came with my team, everyone was happy.",2023-03-03
587,129,3832,5,"Solid flavour, great portion size.",2025-04-03
588,96,678,5,Five stars all around.,2025-05-20
589,139,3383,3,Fine for a quick bite.,2024-12-04
590,223,1952,4,"Solid flavour, great portion size.",2023-11-08
591,21,13941,5,Five stars all around.,2025-05-27
592,162,5203,5,Five stars all around.,2021-06-08
593,222,13823,5,"Best lunch in town, no contest.",2024-01-01
594,48,7675,5,Reliable as always — never disappoints.,2025-09-27
595,262,390,5,"Best lunch in town, no contest.",2025-04-22
596,34,9494,5,"Best lunch in town, no contest.",2022-12-16
597,143,903,2,Not what I expected from the photos.,2022-07-25
598,42,2653,4,Reliable as always — never disappoints.,2023-08-15
599,128,12553,4,"Came with my team, everyone was happy.",2021-04-19
600,102,4249,4,"Best lunch in town, no contest.",2025-03-10
601,89,13954,4,"Came with my team, everyone was happy.",2023-07-10
602,129,5447,5,Reliable as always — never disappoints.,2021-05-08
603,247,3985,5,Reliable as always — never disappoints.,2022-03-05
604,217,11480,4,"Came with my team, everyone was happy.",2025-05-12
605,176,5162,5,"Solid flavour, great portion size.",2022-12-30
606,177,12987,5,Reliable as always — never disappoints.,2023-09-07
607,245,14983,5,"Best lunch in town, no contest.",2021-03-11
608,164,13183,3,"Standard fare, fairly priced.",2021-09-15
609,71,9261,1,Not what I expected from the photos.,2023-01-28
610,46,8366,5,"Solid flavour, great portion size.",2020-02-24
611,293,8763,3,Average — would order again only if nearby.,2024-11-16
612,8,6809,4,Reliable as always — never disappoints.,2021-12-20
613,20,2362,5,Five stars all around.,2023-06-27
614,288,6465,5,"Solid flavour, great portion size.",2021-12-22
615,256,11830,3,Average — would order again only if nearby.,2021-10-27
616,227,10263,4,Fresh ingredients and prompt service.,2024-11-18
617,230,14136,3,Fine for a quick bite.,2023-09-29
618,227,3648,5,"Came with my team, everyone was happy.",2025-03-04
619,170,10667,5,Fresh ingredients and prompt service.,2022-01-17
620,10,10045,5,Fresh ingredients and prompt service.,2020-12-18
621,221,4137,5,"Came with my team, everyone was happy.",2023-10-08
622,133,2808,5,"Best lunch in town, no contest.",2020-07-18
623,67,14860,4,Absolutely loved this. Will order again.,2023-12-17
624,86,3098,5,Absolutely loved this. Will order again.,2020-08-30
625,156,6685,5,Reliable as always — never disappoints.,2024-05-03
626,136,2298,5,Five stars all around.,2025-08-16
627,283,6810,5,"Solid flavour, great portion size.",2021-12-16
628,82,11516,5,Five stars all around.,2022-08-27
629,122,3235,5,"Came with my team, everyone was happy.",2020-09-04
630,145,11016,4,"Solid flavour, great portion size.",2025-06-02
631,94,8285,4,Fresh ingredients and prompt service.,2021-11-21
632,38,12290,5,Reliable as always — never disappoints.,2020-06-09
633,201,5133,5,Absolutely loved this. Will order again.,2025-03-23
634,274,12922,4,Fresh ingredients and prompt service.,2024-02-03
635,113,13099,5,Five stars all around.,2025-06-22
636,146,602,5,"Solid flavour, great portion size.",2021-07-31
637,20,8867,5,Absolutely loved this. Will order again.,2025-03-02
638,85,2465,4,"Came with my team, everyone was happy.",2022-05-10
639,166,597,5,Fresh ingredients and prompt service.,2022-12-31
640,255,13423,5,Five stars all around.,2021-05-08
641,152,13223,4,Absolutely loved this. Will order again.,2025-10-01
642,38,10653,5,Fresh ingredients and prompt service.,2023-10-19
643,5,2616,4,Reliable as always — never disappoints.,2024-02-23
644,24,14589,5,"Best lunch in town, no contest.",2023-11-30
645,298,14360,5,Reliable as always — never disappoints.,2022-04-27
646,280,10275,2,Cold by the time it arrived.,2021-12-19
647,125,6779,5,"Solid flavour, great portion size.",2020-11-04
648,146,850,2,Cold by the time it arrived.,2023-05-04
649,204,9460,4,"Best lunch in town, no contest.",2025-07-09
650,103,5286,4,Fresh ingredients and prompt service.,2023-06-15
651,285,10522,5,Fresh ingredients and prompt service.,2021-04-14
652,164,7712,4,Absolutely loved this. Will order again.,2023-02-09
653,14,2505,3,Fine for a quick bite.,2020-03-18
654,43,14674,4,Absolutely loved this. Will order again.,2024-01-12
655,139,9189,5,"Best lunch in town, no contest.",2023-10-19
656,93,2718,4,Reliable as always — never disappoints.,2020-03-20
657,228,11400,4,Five stars all around.,2025-08-31
658,100,6921,4,Fresh ingredients and prompt service.,2025-12-25
659,37,4619,5,Five stars all around.,2024-07-15
660,204,9988,2,Not what I expected from the photos.,2025-07-14
661,171,5602,5,Reliable as always — never disappoints.,2020-11-07
662,49,10421,2,Disappointing portion for the price.,2021-12-03
663,225,7497,3,"Standard fare, fairly priced.",2020-11-28
664,116,1952,4,"Came with my team, everyone was happy.",2023-03-07
665,11,11900,1,Disappointing portion for the price.,2022-08-16
666,198,1159,2,"Slow service, mediocre food.",2023-06-06
667,150,12156,4,"Best lunch in town, no contest.",2022-10-10
668,78,11283,5,Fresh ingredients and prompt service.,2021-07-30
669,235,6881,4,"Best lunch in town, no contest.",2025-09-05
670,248,1897,4,Fresh ingredients and prompt service.,2024-09-03
671,273,187,5,"Best lunch in town, no contest.",2025-11-08
672,128,6971,3,"Good on most days, off-days exist.",2025-10-21
673,265,10022,4,"Best lunch in town, no contest.",2022-07-11
674,137,6619,5,Five stars all around.,2023-06-15
675,47,1169,4,"Came with my team, everyone was happy.",2025-11-18
676,263,7167,3,Average — would order again only if nearby.,2024-09-21
677,85,59,4,"Solid flavour, great portion size.",2025-11-12
678,103,7558,4,Reliable as always — never disappoints.,2023-12-15
679,63,14405,3,Average — would order again only if nearby.,2025-07-20
680,265,1566,2,Not what I expected from the photos.,2025-05-12
681,16,2221,5,"Solid flavour, great portion size.",2023-01-03
682,121,2958,2,Disappointing portion for the price.,2024-07-20
683,195,1381,3,Fine for a quick bite.,2022-12-21
684,195,1107,4,Absolutely loved this. Will order again.,2020-10-20
685,153,3487,4,Fresh ingredients and prompt service.,2024-06-17
686,116,364,4,Fresh ingredients and prompt service.,2021-06-20
687,30,6506,4,"Solid flavour, great portion size.",2024-10-21
688,143,5692,5,Reliable as always — never disappoints.,2020-07-28
689,163,5216,5,"Solid flavour, great portion size.",2025-01-17
690,66,9208,3,"Standard fare, fairly priced.",2023-06-02
691,22,735,4,"Solid flavour, great portion size.",2020-09-16
692,7,14583,5,"Solid flavour, great portion size.",2023-08-26
693,284,12465,5,"Best lunch in town, no contest.",2023-08-14
694,119,1575,4,"Came with my team, everyone was happy.",2020-10-16
695,169,882,4,"Best lunch in town, no contest.",2022-10-08
696,133,4760,5,Five stars all around.,2025-05-10
697,48,3995,3,Decent but nothing special.,2020-09-06
698,6,9323,4,"Solid flavour, great portion size.",2022-12-22
699,223,9565,4,"Solid flavour, great portion size.",2021-10-23
700,235,14902,4,Reliable as always — never disappoints.,2025-01-09
701,219,14617,5,Fresh ingredients and prompt service.,2023-06-22
702,175,14936,4,Reliable as always — never disappoints.,2022-11-23
703,160,11337,5,Fresh ingredients and prompt service.,2021-10-05
704,128,13018,5,Fresh ingredients and prompt service.,2021-10-13
705,78,8003,4,Five stars all around.,2024-07-14
706,64,1259,2,Cold by the time it arrived.,2022-08-12
707,129,11958,5,"Solid flavour, great portion size.",2020-09-17
708,7,1587,4,Absolutely loved this. Will order again.,2022-01-19
709,35,4660,5,"Solid flavour, great portion size.",2022-02-17
710,75,12085,3,Average — would order again only if nearby.,2025-05-11
711,135,7582,3,Fine for a quick bite.,2023-11-15
712,182,6253,5,"Solid flavour, great portion size.",2021-09-08
713,219,959,5,"Best lunch in town, no contest.",2020-09-25
714,261,10376,5,Fresh ingredients and prompt service.,2025-01-08
715,192,11885,5,"Came with my team, everyone was happy.",2021-05-23
716,95,3869,3,"Standard fare, fairly priced.",2023-06-03
717,202,6263,4,"Solid flavour, great portion size.",2023-04-27
718,245,12198,3,Fine for a quick bite.,2022-03-26
719,264,10153,5,"Solid flavour, great portion size.",2025-08-08
720,172,6695,5,"Came with my team, everyone was happy.",2023-02-23
721,286,10441,5,"Came with my team, everyone was happy.",2023-04-22
722,25,7160,4,"Best lunch in town, no contest.",2024-02-23
723,188,10715,3,Fine for a quick bite.,2020-09-02
724,191,3949,3,"Standard fare, fairly priced.",2023-05-20
725,206,94,4,Absolutely loved this. Will order again.,2024-05-31
726,205,9975,3,"Standard fare, fairly priced.",2023-05-05
727,263,11847,4,Absolutely loved this. Will order again.,2024-05-27
728,277,10743,4,Absolutely loved this. Will order again.,2020-10-18
729,174,7268,5,Five stars all around.,2023-10-25
730,78,5925,2,"Slow service, mediocre food.",2022-09-04
731,173,9301,5,"Came with my team, everyone was happy.",2022-05-27
732,114,4788,4,"Solid flavour, great portion size.",2023-07-09
